customer_id,full_name,email,phone,address,city,state,postal_code,date_of_birth,gender,registration_date,loyalty_tier
CUST0693,Vidhi Swamy,edhithadyal@example.net,9120378214,"H.No. 826, Patla Road",Chennai,Tamil Nadu,846715,1978-11-26,Male,2025-04-27,Bronze
CUST0694,Ira Dua,bhavini11@example.com,3664044853,"82/954, Wable Road",Chennai,Tamil Nadu,357028,1956-07-01,Other,2022-04-27,Bronze
CUST0695,Jeet Sagar,amairasem@example.com,1794752783,"H.No. 697, Sodhi Chowk",Kolkata,West Bengal,489197,2001-10-31,Other,2021-08-26,Bronze
CUST0696,Vritti Divan,zaitrakeer@example.com,3552968590,"43/46, Varty Nagar",Chennai,Tamil Nadu,750770,1969-03-15,Other,2026-03-30,Silver
CUST0697,Qabil Sahota,msabharwal@example.net,5004607249,"H.No. 894, Lala Marg",Delhi,Delhi,196924,2003-03-09,Male,2025-07-21,Bronze
CUST0698,Alexander Ramanathan,charvisharaf@example.com,3608960350,"H.No. 395, Taneja Nagar",Bengaluru,Karnataka,741338,1950-03-18,Other,2024-09-04,Silver
CUST0699,Udarsh Bhat,cheemaneel@example.net,5200854347,"24/799, Soman Path",Mumbai,Maharashtra,636903,1964-10-14,Other,2024-07-19,Bronze
CUST0700,Simon Pathak,rakshakara@example.org,2283918034,"H.No. 90, Sabharwal Marg",Kolkata,West Bengal,041787,1976-03-21,Other,2021-07-10,Silver
CUST0701,Rajeshri Singh,iranadkarni@example.org,5324882468,"15/248, Peri Street",Delhi,Delhi,492311,1993-12-20,Female,2026-03-18,Gold
CUST0702,Bhavya Chopra,aadhya92@example.net,4634160705,"63/44, Kar Circle",Jaipur,Rajasthan,464906,1953-01-06,Other,2023-10-12,Bronze
CUST0703,Advika Sharma,pandeytheodore@example.com,8270202901,"H.No. 392, Sahota Ganj",Jaipur,Rajasthan,707304,2006-05-06,Female,2025-10-10,Bronze
CUST0704,Daniel Aggarwal,nitara07@example.net,8395620942,"83/35, Kaur Circle",Jaipur,Rajasthan,745440,1969-06-25,Other,2025-06-14,Silver
CUST0705,Wishi Rai,zilmildani@example.com,7870464323,"202, Sha",Chennai,Tamil Nadu,359884,1985-01-14,Other,2025-03-21,Platinum
CUST0706,Lohit Thaman,hemanichoudhary@example.net,9384727753,"85, Krishnamurthy Road",Jaipur,Rajasthan,354792,1956-02-25,Male,2023-08-17,Bronze
CUST0707,Tanish Babu,urishilla46@example.net,4889009997,"915, Tailor Nagar",Bengaluru,Karnataka,298316,1990-10-10,Male,2024-08-19,Bronze
CUST0708,Ranbir Yogi,harshmutti@example.com,3185746743,"867, Bava Marg",Lucknow,Uttar Pradesh,901427,1992-01-22,Other,2022-05-08,Platinum
CUST0709,Tripti Dalal,tanveer59@example.org,6699200796,"H.No. 199, Murty Street",Jaipur,Rajasthan,347213,1945-12-08,Male,2024-02-08,Bronze
CUST0710,Frederick Prabhakar,eesha40@example.org,9294793936,"H.No. 534, Rana Zila",Ahmedabad,Gujarat,805891,1954-10-22,Other,2022-06-13,Bronze
CUST0711,Balvan Taneja,sachdevzarna@example.com,5096886994,"237, Mishra Nagar",Kolkata,West Bengal,292599,1995-11-08,Male,2022-12-10,Silver
CUST0712,Udarsh Grover,gtank@example.com,5982250587,"28, Shroff Circle",Ahmedabad,Gujarat,990498,1997-01-13,Male,2021-07-06,Platinum
CUST0713,Ubika Manne,pdhingra@example.com,5961983620,"49/138, Sethi Zila",Chennai,Tamil Nadu,243722,2000-10-15,Female,2023-02-18,Bronze
CUST0714,Amruta Narasimhan,mandaishani@example.com,9168053177,"30, Nayar Circle",Jaipur,Rajasthan,549762,1982-09-14,Other,2023-08-23,Bronze
CUST0715,Sneha Nadkarni,jagrati09@example.org,7097588154,"H.No. 34, Mohan Road",Lucknow,Uttar Pradesh,162000,1980-03-25,Male,2023-03-04,Gold
CUST0716,Abhimanyu Sahota,vasadominic@example.org,2882501889,"H.No. 163, Khanna Path",Mumbai,Maharashtra,392959,1969-07-25,Other,2023-06-30,Bronze
CUST0717,Vedant Om,prasaddarsh@example.net,0610543309,"H.No. 89, Puri Road",Kolkata,West Bengal,504449,1954-02-27,Male,2022-02-01,Gold
CUST0718,Manbir Hora,ayushmanbhatia@example.com,2649693994,"31/07, Kohli Road",Pune,Maharashtra,560021,1964-07-14,Other,2023-11-10,Bronze
CUST0719,Aayush Mand,lokeveer@example.org,7858968700,"93, Randhawa",Kolkata,West Bengal,973371,2001-10-13,Female,2026-05-09,Silver
CUST0720,Amruta Basak,kbal@example.org,0928305704,"21/345, Lala Nagar",Hyderabad,Telangana,245067,1951-09-14,Female,2026-03-16,Silver
CUST0721,Samaksh Dash,triya91@example.net,0629504949,"H.No. 99, Saran Path",Kolkata,West Bengal,069350,2002-05-06,Female,2024-11-14,Bronze
CUST0722,Odika Raju,vinaya98@example.com,2900525252,"05/45, Kunda Nagar",Lucknow,Uttar Pradesh,709263,1978-10-18,Male,2025-12-04,Silver
CUST0723,Hamsini Mallick,chandani18@example.net,2430440571,"07/65, Gera Nagar",Mumbai,Maharashtra,475234,1989-12-17,Male,2024-02-25,Silver
CUST0724,Elijah Sant,rajatawagle@example.net,4795467854,"69/744, Datta Marg",Ahmedabad,Gujarat,109519,1954-10-15,Female,2024-07-04,Silver
CUST0725,Prisha Agarwal,ucchal48@example.net,9592044921,"516, Chowdhury Circle",Delhi,Delhi,866466,1961-08-24,Other,2025-04-26,Silver
CUST0726,Madhav Dubey,choudharyanita@example.com,1924692888,"H.No. 654, Nadkarni Path",Mumbai,Maharashtra,907193,1989-06-27,Female,2022-05-06,Silver
CUST0727,Agastya Mahajan,devika66@example.com,1001807075,"H.No. 095, Vyas",Mumbai,Maharashtra,541047,1952-10-31,Male,2026-01-02,Silver
CUST0728,Tripti Wadhwa,dalajadoctor@example.org,4224591491,"H.No. 33, Banerjee",Bengaluru,Karnataka,262044,1979-08-16,Male,2023-10-09,Bronze
CUST0729,Nathan Tailor,ayushman99@example.com,5932340233,"H.No. 056, Luthra",Jaipur,Rajasthan,677716,1991-09-05,Female,2026-05-01,Platinum
CUST0730,Pooja Barad,chandresh89@example.net,4760967781,"759, Vig Chowk",Lucknow,Uttar Pradesh,632574,1975-01-11,Male,2023-04-13,Bronze
CUST0731,Aradhana Dhar,rohan19@example.net,7785977184,"14/44, Edwin Circle",Ahmedabad,Gujarat,225426,1947-04-05,Other,2023-02-05,Gold
CUST0732,Urmi Kaur,iyengaryatin@example.com,7481010410,"H.No. 66, Mannan Ganj",Kolkata,West Bengal,038018,1988-06-18,Male,2025-02-20,Bronze
CUST0733,Guneet Gokhale,balimaanav@example.org,9269771789,"H.No. 58, Pillai Circle",Kolkata,West Bengal,925413,2004-11-17,Other,2021-09-29,Bronze
CUST0734,Darika Ramachandran,prabhuyagnesh@example.com,1789038793,"71/961, Sandal",Lucknow,Uttar Pradesh,307325,1965-05-25,Female,2023-07-12,Gold
CUST0735,Rachit Chacko,avi15@example.com,8664655900,"27/57, Bala Road",Delhi,Delhi,231640,1949-04-16,Other,2022-08-06,Platinum
CUST0736,Gabriel Solanki,dayita24@example.org,3657550439,"H.No. 49, Krishna Marg",Jaipur,Rajasthan,857827,1988-06-22,Female,2025-07-01,Bronze
CUST0737,Ayushman Sarma,reva95@example.net,9667071347,"48, Bhat Path",Ahmedabad,Gujarat,726287,1945-07-12,Male,2021-12-02,Bronze
CUST0738,Qushi Halder,ebahl@example.com,1157326403,"34/75, Kumar",Ahmedabad,Gujarat,835033,1966-03-15,Male,2026-06-01,Silver
CUST0739,Praneel Sandhu,nayakbrijesh@example.com,3851984317,"49, Dalal",Kolkata,West Bengal,935637,1954-03-25,Female,2022-05-01,Gold
CUST0740,Atharv Sethi,sbalasubramanian@example.com,6457611243,"H.No. 019, Raja Nagar",Ahmedabad,Gujarat,721610,2007-08-12,Other,2022-12-29,Silver
CUST0741,Faqid Sama,banjeet73@example.org,1683004467,"49/98, Garg Marg",Bengaluru,Karnataka,411495,1975-10-01,Female,2022-09-26,Silver
CUST0742,Zehaan Reddy,ojaskulkarni@example.org,6228354037,"85/291, Mital",Ahmedabad,Gujarat,125821,1974-12-17,Female,2025-03-02,Bronze
CUST0743,Zayyan Devi,tanay47@example.org,1615564456,"H.No. 70, Buch Chowk",Lucknow,Uttar Pradesh,281099,1976-06-27,Female,2025-05-18,Bronze
CUST0744,Irya Handa,nikitakashyap@example.com,1456719607,"21/011, Cherian Circle",Hyderabad,Telangana,718193,1956-11-25,Female,2024-07-25,Gold
CUST0745,Rachit Jaggi,qvala@example.org,4716195934,"76, Sathe Ganj",Kolkata,West Bengal,442754,2007-05-15,Other,2025-04-16,Bronze
CUST0746,Tristan Sharaf,jayaramannicholas@example.org,8295060588,"684, Oak Chowk",Lucknow,Uttar Pradesh,649268,1948-12-14,Other,2026-02-16,Silver
CUST0747,Reva Barad,ganesanjhalak@example.com,6645038629,"H.No. 507, Garg Circle",Ahmedabad,Gujarat,239345,1987-09-28,Male,2023-07-23,Bronze
CUST0748,Pushti Chander,garimachokshi@example.org,9460942776,"18, Nori Road",Bengaluru,Karnataka,465815,2001-08-12,Other,2024-02-12,Bronze
CUST0749,Udarsh Sharma,hsachdev@example.com,5489842469,"69, Toor Zila",Ahmedabad,Gujarat,524342,1976-09-21,Other,2022-04-03,Gold
CUST0750,Nilima Pillai,elijah32@example.org,3713374020,"55/17, Narayanan Nagar",Chennai,Tamil Nadu,614637,1991-11-29,Other,2025-10-26,Bronze
