transaction_id,customer_id,transaction_timestamp,product_id,product_name,category,quantity,unit_price,total_amount,payment_method,card_number,store_id,store_city,order_status,ingestion_timestamp,pipeline_run_id,amount_bucket
TXN000154,CUST0018,2025-08-26 20:52:30,P016,Mixer Grinder,Home & Kitchen,1,3906,3906,Cash,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000155,CUST0018,2025-03-12 12:07:02,P011,Rice,Grocery,2,254,508,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000156,CUST0018,2025-11-24 16:45:59,P007,Jeans,Clothing,1,2203,2203,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000157,CUST0019,2025-08-29 18:56:48,P025,Running Shoes,Sports,5,8887,44435,Cash,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000158,CUST0020,2025-05-01 15:20:58,P021,Cricket Bat,Sports,1,5329,5329,UPI,,STR003,Bengaluru,Returned,2026-07-02 17:20:57,75971a34,High
TXN000159,CUST0020,2026-04-22 05:49:34,P015,Tea,Grocery,3,253,759,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000160,CUST0020,2026-06-06 02:03:20,P039,Teddy Bear,Toys,5,2623,13115,Credit Card,************75.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000161,CUST0020,2025-12-18 15:26:07,P012,Wheat Flour,Grocery,2,235,470,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000162,CUST0020,2025-09-02 05:06:34,P024,Dumbbells,Sports,3,3921,11763,Credit Card,**************07.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000163,CUST0020,2024-07-22 03:46:27,P022,Football,Sports,2,606,1212,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000164,CUST0020,2025-10-26 13:17:13,P024,Dumbbells,Sports,3,4215,12645,Debit Card,*********89.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN000165,CUST0020,2025-01-14 23:49:45,P037,Building Blocks,Toys,5,1489,7445,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000166,CUST0021,2025-10-16 13:40:40,P009,Hoodie,Clothing,4,2553,10212,Cash,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN000167,CUST0021,2026-01-12 19:12:12,P040,Board Game,Toys,5,2773,13865,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000168,CUST0021,2025-12-04 03:58:44,P025,Running Shoes,Sports,4,5887,23548,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN000169,CUST0021,2025-10-17 10:16:40,P006,T-Shirt,Clothing,1,648,648,Credit Card,**************81.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000170,CUST0021,2025-07-15 00:38:45,P020,Dining Set,Home & Kitchen,4,10756,43024,Debit Card,************24.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000171,CUST0021,2024-07-14 23:17:21,P036,Puzzle,Toys,1,748,748,Cash,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000172,CUST0021,2026-01-09 07:16:46,P014,Sugar,Grocery,3,280,840,UPI,,STR003,Bengaluru,Returned,2026-07-02 17:20:57,75971a34,Low
TXN000173,CUST0021,2026-01-14 23:14:24,P039,Teddy Bear,Toys,4,2000,8000,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000174,CUST0021,2025-08-16 20:09:17,P022,Football,Sports,5,1430,7150,Debit Card,*************28.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000175,CUST0021,2025-10-24 16:43:37,P032,Python Programming,Books,5,998,4990,Debit Card,*************50.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000176,CUST0021,2024-12-20 13:52:00,P040,Board Game,Toys,4,957,3828,Cash,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000177,CUST0022,2026-02-28 20:43:46,P010,Sneakers,Clothing,1,7827,7827,Credit Card,*************21.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN000178,CUST0022,2025-03-30 09:03:10,P005,Headphones,Electronics,4,4275,17100,Credit Card,************41.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN000179,CUST0022,2025-02-03 03:01:57,P015,Tea,Grocery,2,464,928,Credit Card,******************e+18,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000180,CUST0022,2026-06-29 21:04:51,P003,Tablet,Electronics,4,24934,99736,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000181,CUST0022,2025-03-26 14:49:26,P032,Python Programming,Books,5,468,2340,Debit Card,**************36.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000182,CUST0022,2025-01-17 04:59:22,P029,Sunscreen,Beauty,1,1675,1675,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000183,CUST0022,2026-05-26 05:04:00,P006,T-Shirt,Clothing,2,809,1618,Credit Card,**************11.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000184,CUST0022,2025-06-14 01:27:33,P018,Water Bottle,Home & Kitchen,1,930,930,Credit Card,*************45.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000185,CUST0022,2024-09-09 12:03:37,P002,Smartphone,Electronics,3,46706,140118,Cash,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN000186,CUST0022,2024-07-15 22:55:02,P022,Football,Sports,4,2349,9396,Debit Card,************62.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN000187,CUST0022,2025-10-26 10:28:56,P022,Football,Sports,3,1938,5814,Credit Card,**************95.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN000188,CUST0022,2026-04-09 00:14:10,P040,Board Game,Toys,1,1533,1533,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000189,CUST0022,2025-12-15 22:12:09,P030,Lipstick,Beauty,1,1909,1909,Cash,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000190,CUST0022,2025-03-24 15:11:25,P014,Sugar,Grocery,2,203,406,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000191,CUST0022,2025-03-05 02:46:42,P017,Cookware Set,Home & Kitchen,5,7658,38290,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000192,CUST0022,2024-07-15 01:51:46,P029,Sunscreen,Beauty,3,788,2364,Cash,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000193,CUST0022,2026-05-07 22:20:25,P011,Rice,Grocery,3,103,309,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000194,CUST0022,2026-02-26 16:26:41,P015,Tea,Grocery,4,674,2696,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000195,CUST0022,2024-09-10 03:57:15,P039,Teddy Bear,Toys,4,1533,6132,Credit Card,**************10.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000196,CUST0022,2026-03-26 13:24:52,P011,Rice,Grocery,3,262,786,Credit Card,**************08.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000197,CUST0022,2024-12-20 05:07:30,P021,Cricket Bat,Sports,3,1795,5385,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000198,CUST0022,2025-06-19 13:29:13,P008,Jacket,Clothing,2,3831,7662,UPI,,STR002,Mumbai,Cancelled,2026-07-02 17:20:57,75971a34,High
TXN000199,CUST0022,2025-10-02 17:22:47,P015,Tea,Grocery,1,226,226,Credit Card,*****************e+18,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000200,CUST0022,2026-06-15 12:33:10,P032,Python Programming,Books,4,1343,5372,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000201,CUST0022,2026-06-03 20:48:42,P017,Cookware Set,Home & Kitchen,5,6071,30355,Credit Card,***********82.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000202,CUST0022,2025-02-18 18:35:37,P003,Tablet,Electronics,3,59384,178152,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN000203,CUST0022,2024-12-21 00:18:58,P018,Water Bottle,Home & Kitchen,3,485,1455,Debit Card,**********89.0,STR009,Jaipur,Cancelled,2026-07-02 17:20:57,75971a34,Medium
TXN000204,CUST0022,2026-03-30 22:51:14,P035,Biography,Books,2,1118,2236,Credit Card,************44.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000205,CUST0022,2026-04-05 05:20:37,P021,Cricket Bat,Sports,4,3145,12580,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000206,CUST0022,2024-12-20 05:30:14,P040,Board Game,Toys,1,1147,1147,Credit Card,*************28.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000207,CUST0022,2026-04-16 09:53:16,P030,Lipstick,Beauty,1,835,835,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000208,CUST0022,2025-10-18 12:10:02,P027,Shampoo,Beauty,4,568,2272,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000209,CUST0022,2025-07-30 16:46:11,P035,Biography,Books,5,896,4480,Credit Card,************66.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000210,CUST0022,2025-08-26 01:21:09,P011,Rice,Grocery,4,52,208,Debit Card,**************55.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000211,CUST0022,2025-02-28 22:57:42,P017,Cookware Set,Home & Kitchen,3,3994,11982,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000212,CUST0023,2024-07-27 05:26:03,P009,Hoodie,Clothing,2,1055,2110,Debit Card,**************33.5,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000213,CUST0023,2025-03-27 11:20:09,P038,Toy Car,Toys,1,1516,1516,Debit Card,**************45.0,STR003,Bengaluru,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN000214,CUST0024,2026-01-26 19:48:41,P036,Puzzle,Toys,2,917,1834,Credit Card,**************21.5,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000215,CUST0024,2025-09-20 03:15:30,P019,Vacuum Cleaner,Home & Kitchen,2,5214,10428,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000216,CUST0024,2026-04-28 01:28:03,P003,Tablet,Electronics,4,15730,62920,Credit Card,*************74.0,STR002,Mumbai,Cancelled,2026-07-02 17:20:57,75971a34,High
TXN000217,CUST0024,2026-05-12 14:54:16,P031,Novel,Books,3,659,1977,Net Banking,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000218,CUST0024,2024-08-23 21:35:27,P013,Cooking Oil,Grocery,5,147,735,Credit Card,**************55.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000219,CUST0024,2026-06-29 12:32:23,P031,Novel,Books,4,704,2816,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000220,CUST0024,2025-05-13 02:35:49,P034,Data Science Handbook,Books,1,983,983,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000221,CUST0025,2026-01-28 04:11:38,P002,Smartphone,Electronics,1,68331,68331,Net Banking,,STR009,Jaipur,Returned,2026-07-02 17:20:57,75971a34,High
TXN000222,CUST0025,2026-04-12 08:39:03,P003,Tablet,Electronics,5,22220,111100,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN000223,CUST0025,2024-09-24 05:31:11,P040,Board Game,Toys,1,1186,1186,Credit Card,**************20.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000224,CUST0025,2025-05-22 19:23:12,P026,Face Wash,Beauty,5,501,2505,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000225,CUST0025,2026-06-27 10:25:32,P033,SQL Guide,Books,2,1054,2108,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000226,CUST0025,2026-04-10 21:23:00,P021,Cricket Bat,Sports,5,535,2675,Credit Card,**************41.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000227,CUST0025,2024-11-21 12:32:39,P001,Laptop,Electronics,2,42837,85674,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000228,CUST0025,2024-08-30 06:31:39,P027,Shampoo,Beauty,3,561,1683,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000229,CUST0026,2024-08-16 18:12:15,P038,Toy Car,Toys,4,1408,5632,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000230,CUST0026,2025-10-28 23:40:05,P038,Toy Car,Toys,4,2089,8356,Credit Card,*****************e+18,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000231,CUST0026,2026-01-26 11:00:01,P001,Laptop,Electronics,4,85189,340756,Credit Card,*****************e+18,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN000232,CUST0026,2025-11-19 12:56:21,P007,Jeans,Clothing,1,985,985,Debit Card,**************27.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000233,CUST0026,2026-05-31 11:33:29,P040,Board Game,Toys,4,1259,5036,Credit Card,*************98.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN000234,CUST0026,2024-12-14 15:04:34,P021,Cricket Bat,Sports,5,4783,23915,Credit Card,**********21.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000235,CUST0026,2025-07-22 15:19:14,P023,Yoga Mat,Sports,4,877,3508,Credit Card,*********03.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000236,CUST0026,2025-07-25 06:04:27,P037,Building Blocks,Toys,4,1110,4440,Cash,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000237,CUST0026,2025-08-30 19:46:40,P018,Water Bottle,Home & Kitchen,3,938,2814,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000238,CUST0026,2025-11-09 16:11:52,P022,Football,Sports,3,1053,3159,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000239,CUST0026,2025-11-23 03:18:42,P009,Hoodie,Clothing,5,2090,10450,Cash,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000240,CUST0027,2025-08-29 16:39:14,P022,Football,Sports,1,1072,1072,Credit Card,**************88.0,STR010,Lucknow,Cancelled,2026-07-02 17:20:57,75971a34,Medium
TXN000241,CUST0027,2026-05-25 06:12:11,P028,Perfume,Beauty,2,986,1972,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000242,CUST0028,2026-01-27 19:07:15,P011,Rice,Grocery,2,301,602,Credit Card,************00.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000243,CUST0028,2024-12-06 14:47:16,P029,Sunscreen,Beauty,1,1148,1148,Debit Card,**************67.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000244,CUST0028,2025-09-05 06:18:20,P004,Smartwatch,Electronics,2,8191,16382,Cash,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000245,CUST0028,2024-10-28 10:25:48,P011,Rice,Grocery,4,385,1540,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000246,CUST0028,2025-04-26 03:18:26,P031,Novel,Books,2,660,1320,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000247,CUST0029,2024-11-10 18:42:30,P014,Sugar,Grocery,2,287,574,Debit Card,**********69.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000248,CUST0029,2024-10-21 18:34:57,P004,Smartwatch,Electronics,2,13923,27846,Debit Card,************31.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN000249,CUST0029,2026-03-06 21:09:47,P009,Hoodie,Clothing,1,3137,3137,Credit Card,*************20.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000250,CUST0029,2026-03-20 19:32:38,P013,Cooking Oil,Grocery,3,712,2136,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000251,CUST0029,2025-03-11 18:31:24,P013,Cooking Oil,Grocery,2,296,592,UPI,,STR007,Pune,Cancelled,2026-07-02 17:20:57,75971a34,Low
TXN000252,CUST0030,2026-04-02 05:36:28,P007,Jeans,Clothing,4,1715,6860,Credit Card,*************06.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000253,CUST0030,2026-05-07 06:12:33,P034,Data Science Handbook,Books,2,558,1116,Cash,,STR007,Pune,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN000254,CUST0030,2025-12-12 00:59:39,P001,Laptop,Electronics,4,59794,239176,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000255,CUST0030,2026-03-28 05:36:29,P006,T-Shirt,Clothing,3,1402,4206,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000256,CUST0031,2025-08-08 11:20:41,P013,Cooking Oil,Grocery,1,410,410,Credit Card,*************39.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000257,CUST0031,2025-12-03 19:28:15,P029,Sunscreen,Beauty,3,775,2325,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000258,CUST0031,2024-07-12 16:16:22,P016,Mixer Grinder,Home & Kitchen,4,5506,22024,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000259,CUST0031,2026-01-03 05:13:38,P010,Sneakers,Clothing,4,4334,17336,Debit Card,**************40.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN000260,CUST0031,2025-05-26 02:54:12,P020,Dining Set,Home & Kitchen,4,12023,48092,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000261,CUST0031,2026-02-12 12:22:55,P036,Puzzle,Toys,2,1259,2518,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000262,CUST0031,2025-08-31 18:38:27,P020,Dining Set,Home & Kitchen,4,6211,24844,Credit Card,*****************e+18,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN000263,CUST0032,2025-03-28 16:36:11,P006,T-Shirt,Clothing,1,1247,1247,Cash,,STR010,Lucknow,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN000264,CUST0032,2025-09-26 07:36:34,P033,SQL Guide,Books,5,815,4075,Debit Card,**************94.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000265,CUST0032,2026-02-11 06:23:59,P022,Football,Sports,3,378,1134,Net Banking,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000266,CUST0032,2025-03-24 13:12:02,P030,Lipstick,Beauty,3,1839,5517,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN000267,CUST0032,2025-11-27 12:41:38,P009,Hoodie,Clothing,3,3725,11175,Credit Card,**************53.5,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000268,CUST0032,2025-09-06 07:06:50,P032,Python Programming,Books,3,1245,3735,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000269,CUST0032,2024-10-03 04:02:45,P035,Biography,Books,5,616,3080,Debit Card,***********34.0,STR003,Bengaluru,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN000270,CUST0032,2026-01-08 10:07:52,P040,Board Game,Toys,3,2385,7155,Debit Card,*************82.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000271,CUST0032,2025-02-08 13:24:08,P017,Cookware Set,Home & Kitchen,1,10853,10853,Debit Card,**************37.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000272,CUST0032,2025-04-23 11:25:26,P025,Running Shoes,Sports,5,6645,33225,Debit Card,**************32.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN000273,CUST0032,2026-06-15 21:30:21,P016,Mixer Grinder,Home & Kitchen,5,5446,27230,Credit Card,**************52.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000274,CUST0032,2026-06-11 13:19:47,P019,Vacuum Cleaner,Home & Kitchen,4,17101,68404,Credit Card,*************41.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN000275,CUST0033,2025-07-06 09:44:39,P037,Building Blocks,Toys,2,1993,3986,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000276,CUST0033,2024-09-11 21:10:25,P015,Tea,Grocery,4,553,2212,Debit Card,**************24.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000277,CUST0033,2026-02-22 13:33:50,P034,Data Science Handbook,Books,1,1164,1164,Cash,,STR007,Pune,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN000278,CUST0033,2026-04-27 06:30:24,P023,Yoga Mat,Sports,5,855,4275,Debit Card,**********51.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000279,CUST0033,2025-12-06 00:56:01,P034,Data Science Handbook,Books,3,1343,4029,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000280,CUST0033,2024-08-08 13:18:50,P034,Data Science Handbook,Books,5,1482,7410,Credit Card,***********50.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000281,CUST0033,2024-11-19 10:05:31,P031,Novel,Books,1,644,644,Cash,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000282,CUST0033,2024-08-02 16:18:11,P021,Cricket Bat,Sports,4,4572,18288,Credit Card,*************37.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000283,CUST0033,2025-04-28 18:28:15,P011,Rice,Grocery,1,446,446,UPI,,STR004,Hyderabad,Returned,2026-07-02 17:20:57,75971a34,Low
TXN000284,CUST0033,2025-08-15 01:13:38,P018,Water Bottle,Home & Kitchen,4,295,1180,Credit Card,**************04.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000285,CUST0034,2025-05-07 04:43:51,P021,Cricket Bat,Sports,2,1367,2734,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000286,CUST0035,2025-09-11 19:46:51,P004,Smartwatch,Electronics,4,3936,15744,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000287,CUST0035,2025-06-15 07:07:28,P027,Shampoo,Beauty,4,720,2880,Net Banking,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000288,CUST0035,2025-12-06 09:32:27,P020,Dining Set,Home & Kitchen,4,24201,96804,Debit Card,**************72.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN000289,CUST0035,2024-08-05 18:01:21,P033,SQL Guide,Books,3,742,2226,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000290,CUST0035,2025-11-18 18:45:41,P009,Hoodie,Clothing,4,926,3704,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000291,CUST0035,2025-12-26 13:14:22,P030,Lipstick,Beauty,5,1577,7885,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000292,CUST0035,2026-05-04 23:37:31,P007,Jeans,Clothing,2,3153,6306,Net Banking,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN000293,CUST0035,2026-06-28 19:28:00,P001,Laptop,Electronics,5,73493,367465,Credit Card,**************74.5,STR003,Bengaluru,Returned,2026-07-02 17:20:57,75971a34,High
TXN000294,CUST0035,2024-12-16 20:48:18,P027,Shampoo,Beauty,3,211,633,Debit Card,**************70.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000295,CUST0035,2024-11-16 10:37:20,P036,Puzzle,Toys,4,1046,4184,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN000296,CUST0035,2025-10-03 08:49:16,P004,Smartwatch,Electronics,4,16164,64656,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN000297,CUST0035,2025-12-18 02:56:54,P015,Tea,Grocery,2,146,292,Credit Card,***********67.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Low
TXN000298,CUST0035,2025-05-21 15:52:01,P016,Mixer Grinder,Home & Kitchen,5,7569,37845,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN000299,CUST0035,2024-12-30 02:09:40,P014,Sugar,Grocery,4,85,340,Cash,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Low
